"","PTGS2","YTHDF3.AS1","CDKN3","KIF11","PDE8A","CCNB1","HEY1","LETM2","TOP2A","HELLS","MEF2C","MELK","FABP5","LYAR","WBP4","LINC01138","RHOB","CPQ","CCSAP","AMD1","OAZ2","CLEC1A","SGK1","LOC105369662","ZNF687","KIF18A","IL36B","LRRC25","LOC100272216","DTL","SLFN13","SOX3","PTPN9","ANKRD22","LINC00896","LOC652276","CD1E","CNR2","LOC101927257","TRMT6","APLP2","GPATCH2L","HRASLS2","NUAK2","PIR","NAGS","RFX2","ZFX","TNRC6A","SLC45A3","Status"
"GSM2870205",7.86797996321354,4.08256235279893,3.15213005354702,3.23631152245198,4.11830425619967,3.50396924645173,5.0258347038798,5.03283911298641,3.99223337073109,4.0421964531258,5.0965656443574,3.50789748892387,5.70023838735834,7.64430551317244,6.93904401696106,7.81385730943658,5.58729321597952,8.77460350699162,2.92502473379719,8.78869431085704,10.0026675186022,4.86454546903787,9.94618524136145,6.0137691800775,6.04225071396834,2.85001671512009,2.8187868231037,8.76333192707888,8.27953452118402,3.02617608071822,3.72619702027447,4.01345257126566,5.09059280460136,7.72257331639493,3.76245257076611,5.38902258904825,4.98976400239554,5.20185830006796,3.71206149447934,6.48471083200752,10.5210810554106,5.2564105594155,3.97946411442945,10.1038664539928,3.14193830047648,4.80676016267714,4.56378989945816,4.65575535003731,3.95920373581626,5.05169929479967,"Stable"
"GSM2870206",7.79055464476711,3.7304555373644,3.07514573915176,2.76055497482109,4.26984950381161,3.88705038246831,4.92324414061091,4.62456266597753,3.28454350418066,3.99889893308239,5.26809432833049,3.61815205283665,6.27189539294369,8.21465074498148,6.59732690805437,7.45025387487284,4.62962708096019,8.85335189690984,2.6355942248412,8.69712941372479,9.99861362217459,4.92564311482535,9.6750430522984,6.98143020655262,5.81063575259424,2.73589152602505,2.9378162127106,9.42261385109969,8.63321423673536,3.0342765716454,3.7115620383315,3.74429455958512,6.09159790266421,7.15397130403923,4.25110965388924,4.87599914274987,4.95217920249418,4.77717916058214,3.78059445886874,6.75549061230861,10.4926857218577,5.01399844492479,3.81497151570974,9.73351846734853,2.86157404416676,5.13632209443136,5.16350852681513,4.30007633998298,4.12781927754427,5.2320788021459,"Stable"
"GSM2870207",8.16421067424338,4.0840474141349,3.20767684202159,3.07388265037936,4.02773322188334,3.43338998732469,5.44849368659644,5.31296335169396,4.79462352379212,3.81525435428208,5.83684271290656,3.56402760854489,5.53753700951303,7.35170782949463,6.44842974697239,7.16328635152602,5.24812199005764,9.37242464949572,2.67328920601216,8.72797801993725,9.94108215837701,5.10469247478695,10.1419666487054,6.74103843601616,6.14383998523334,3.08712214207662,2.9577810223556,9.14464643469789,8.79856072398201,3.17529665657567,3.89255551119889,4.05762779727068,5.41735154628667,7.12091564551273,4.22196657437759,5.12480304972182,5.44081478134858,5.20917039722056,3.56602875993144,6.54264281777301,10.4865128232593,4.95285765890235,4.06868973829286,9.95742005374656,2.8944252247698,4.42443739102291,5.29592325547062,3.50937203374499,4.23868354149596,5.35239058172809,"Stable"
"GSM2870208",6.16319768494575,3.85968042006196,3.24543098603178,3.36881316558902,4.37663201826731,4.21555523280288,4.71704376642908,4.24193231440029,4.23432738297987,4.82902280649296,5.33928663268166,4.08494659525512,6.20548609839997,9.04117043293273,6.4517074195277,8.22367935601204,5.00237230788871,8.28173969364651,2.65462506592127,8.23629799111328,8.95828618661326,4.49207779865973,8.53508924191944,8.83838173114095,5.53451053817442,2.76466159125822,2.81085843472018,8.69029986235679,9.59361375873687,3.06509767031562,3.95765799789239,3.76832652491374,5.62671404237106,8.67769487343491,4.11651533086975,5.21446484004513,4.67286051631488,5.07130671372505,3.4208594955687,7.40823107888039,10.6312055664072,4.62390873151023,4.19921714171379,9.54551002757,3.05435956779487,5.30026535061821,4.07918422545374,4.34272336834999,4.47689619396148,5.27217293289251,"Stable"
"GSM2870209",6.51647405657524,3.58437950413558,3.14394664201289,3.28059318836035,3.83708787178965,3.80935742604174,5.03915890090398,3.87831259850075,3.85313060716431,5.10002052937407,5.51131807589408,3.830053090852,6.04069404037104,8.73773330446151,6.35042536306702,7.59466310293394,3.93235210475075,8.76772454690485,2.66493030397649,8.24011166724534,9.74038938412883,4.04433103894757,9.15585485619558,7.00610189618915,6.08421257565013,3.14157302783351,2.78427704550983,8.58495942961759,9.26457099517899,3.13966372782477,3.51492304455676,4.38189299818209,6.33675043679745,7.6825443368061,3.99329340610741,5.05717406568874,5.2115566264879,4.83166005941532,3.46593263923477,7.59575088304302,10.5457726498045,4.45341237619475,3.96712589359778,9.85947418175389,3.06266086947085,5.2018518110302,4.45152591631773,3.48262452523315,4.47938586518845,5.24419618297502,"Stable"
"GSM2870210",7.14707020726249,4.25086521313054,2.98572063102549,2.95257879719564,4.05717476052725,4.11224158418231,4.63561903125228,4.45288427672151,4.04243743815092,3.77303285281077,5.53277711707784,3.97419301164319,6.17927361485333,7.85948820914653,6.62100118151112,7.53703800372027,4.84574501012663,8.56803208406193,2.54295051082835,8.66270548613853,9.74625607945029,4.74389957665345,9.86546306110273,6.31395373366862,6.37227976642908,2.65415624233801,2.78698121281045,8.88549399754893,8.45753649933674,3.11055042496256,3.18017309608546,4.05510415413355,5.29729279601382,8.26385825484203,4.2444914626383,5.43353728961048,4.77250046696928,5.16143297559129,3.95350104241059,6.84508012126896,10.4770065594176,5.11590966754098,3.83178824275849,9.93412444693319,3.10991725004104,4.77278583003202,4.47298677222232,4.15452473252408,3.77222828983457,5.55947338748997,"Stable"
"GSM2870211",8.1669134774802,4.39211786532602,3.22239694178727,3.02631142599806,3.90104350672008,3.39588657516156,5.19679705669044,4.09218659814481,5.06010096578313,3.57604808921313,4.86702014022593,3.85415958093372,5.95294122413054,7.29091268260989,6.76610729963756,7.20210123243624,4.42632551361797,8.33921294927575,3.09219337192106,8.45362252569649,9.54516488786279,4.85463720924614,9.76683742414783,5.51603541145443,6.13120524228984,2.82447738672048,2.75602712753951,9.10235331978102,7.20141220498737,4.21570201764004,3.32343185515351,4.52457060427153,5.90136501935476,9.33645616502315,4.66189827159785,5.02885402765348,5.35570773058982,5.08526455652788,3.67414851127187,6.48229535608639,10.6608354796798,4.72318320816632,4.18898420158246,10.251100200477,3.19555494306606,5.44538244465359,4.96838526038805,3.87539853512527,3.94484549490456,5.42894460855066,"Stable"
"GSM2870212",7.09430036400211,4.47087520906903,3.19340858706455,3.36808215259503,3.70319305434223,3.68742296336992,5.63850117482043,3.7727453036738,4.72909784160578,3.94613734059798,4.08088025662172,3.79877799086142,6.21441562576201,7.83192312593633,6.35848132934754,7.30853442596808,4.70688216324751,8.68311029853267,2.46123260577551,8.57293741718389,9.86096043144007,4.62881967881339,9.67991047928714,6.17308097507681,6.02838713505971,3.24476795034202,3.14187152650594,8.71133367425403,8.24291610810318,3.14584871804837,3.78736434935373,4.20991818949156,5.44290456142196,7.17246883191621,4.54851985913912,5.04829312172234,4.97305780354289,5.4992465332291,3.59245094759775,6.58992699131476,10.0983609593881,4.8415889619014,3.92352744418533,9.66231284195997,3.08651490399272,4.7525618327761,4.19938165484184,4.15734148494351,4.19997426967936,5.65109332515747,"Stable"
"GSM2870213",8.01804203231382,4.49824452129389,3.53091657712164,3.06220859438451,4.04715387114353,3.41093346768953,4.72940625398267,6.50375443652547,4.35123411590937,4.33609625311543,4.88685917941627,3.78490140461214,5.33987945899758,7.80183813630567,6.55576365065117,7.09774691906591,4.75741756461774,8.84635136462714,2.67003591005677,8.34628037706598,9.60322425463498,4.41522957256587,9.17898718247868,6.30167337241025,5.91664553444521,2.67751423382445,2.74394467789844,8.45847694924241,9.11486664820743,3.08229102000436,3.70523725328385,4.45879528723368,5.46981079675355,8.96669375779894,3.77732255743752,4.98081077866291,4.91181556614017,5.06130255650292,3.36788227866912,6.83330837331048,10.5183649800273,5.03648017363732,4.1821452291256,9.53174131023502,2.76889245251373,5.16568654534902,4.61652704148726,4.67284209611885,4.02781179908005,5.46968526082898,"Stable"
"GSM2870215",6.79380252631864,4.56056800446781,3.20297765601181,3.07758201916711,4.63015637881218,3.86261340950496,4.16551571465309,3.86695491771618,3.18803087166776,4.11793348762138,4.55142300311401,3.46399335193187,6.06515035256343,8.25888375882785,6.39093226214667,7.24444473888376,4.28928778155559,8.5342248825751,2.59183457346438,8.30338568807101,9.17764481320851,4.59994361491836,9.93811302333558,6.82928503804068,5.73483554215451,2.88505959785493,2.8744696553067,7.54225240107213,8.47069170200495,2.87427456709233,3.24757010066278,4.00460834918052,6.01493885725835,4.66888193901317,4.0696539292116,4.91451072845349,5.05904412792547,4.47114612726369,3.49736295397509,7.0361984915998,10.4199689763679,5.07441561269501,4.02458091780154,9.46710018410481,2.86384469433107,5.14193326229746,4.54752789430565,4.46136451467776,3.64625547309455,5.26168165167345,"Stable"
"GSM2870216",7.35838422881652,4.28429750304109,3.20674302941708,2.91780030020908,3.48173968068867,3.61383887850355,5.05085558959332,5.59245274300696,3.30033382912017,3.97657154771124,5.12061828479171,3.69466520786117,5.89849062023713,7.81582265514294,6.86528651195884,7.40437262499259,4.9764800123552,8.80221052648566,2.65956142539116,8.70791038279042,9.90971675333916,4.77257826485542,10.1963035192974,5.70907196361433,6.30247528583264,3.02388695361534,2.73537189220073,9.12825773992204,8.71823496352033,3.11643539700368,4.02029952499028,4.88620866582287,5.79730765854593,4.94966100647573,3.70126571715972,5.22286003578632,5.39861794243924,5.03089027393508,3.55754018380334,6.85412090257375,10.671699781213,4.68232355836338,3.84392231515862,10.1762629405662,2.74807815934086,5.46642928101355,5.3341244107969,4.3643611482993,3.92936178617791,5.57209035313904,"Stable"
"GSM2870217",8.67360652287048,4.13840556832499,3.93124103657442,4.47126936815428,4.38614565188678,3.55815854700065,4.19984134498807,3.57032464675049,3.52422105509306,3.91183924861217,4.16123395155635,3.61759545394146,3.27386930154377,5.48575559698914,4.07748778855809,6.52486043034847,4.00864190409056,8.0436000238385,2.78077020620305,4.71428557573964,8.8849574753117,4.09179002434444,7.50059233360086,4.57614390671038,5.67974410425468,3.83496697298407,3.04506233714372,10.0802451801046,9.8333010865034,3.34181828701742,3.4241290907806,4.16307019598222,4.93723077806897,6.15104780750788,4.52848726441911,4.71271441859573,4.36484101184851,5.06956531513221,3.50692754679547,4.85034066926032,9.97463137988055,4.75187021120603,3.98017863393987,10.2826629427881,3.25803444597442,4.56571787381416,4.63070950633893,4.8339323997759,3.70939535434841,4.87486586009704,"Stable"
"GSM2870218",6.18667991756919,4.18488430617052,3.30201199706834,3.53287020296641,3.88168497041061,3.70293651444074,4.52634582012363,3.8901224993472,4.17600942167621,5.70914486105504,4.62378841235696,4.41366622553353,5.89961494158032,8.36700890378564,6.61066466595265,8.00195037457564,4.89704290390919,8.47312472310041,3.12166108730888,8.26730244466767,9.24005688941274,4.52444741232197,8.51702916009738,6.99666969100577,5.80958835549644,3.12051428336365,2.87375621542313,8.13468071712454,9.34686073907788,3.17336961671122,4.0353624999064,4.00565221975088,5.52949307969677,7.60179257334061,4.0696329855684,5.0373408740032,5.12638321545565,4.48389565267556,3.54871950375788,6.77705243206169,10.5229329249902,4.89373903895459,4.57601134996635,9.72136380980121,2.99206318183525,5.07239840114401,3.89829541238586,4.22060201965276,3.99843595227415,5.29136286744727,"Stable"
"GSM2870219",6.76814762228296,4.09348553122051,3.38843484746614,2.99086837174423,4.65564339292657,3.70793317542393,4.98841023191735,4.27832733284091,5.04883109006772,4.21679269393342,5.1309288393508,4.17444385899006,6.20568122855044,7.84687905908074,6.66422302020737,7.55570233569659,4.64530684514135,8.37730557066936,2.91290479597495,8.08263251196523,9.21705824850058,4.53286548563108,9.60773039243191,7.31192727837033,5.63720493708591,3.29607063633773,2.68211705702085,8.25823181290856,8.7920644710743,3.66409551081396,3.62598722108902,4.01456526846703,5.72387349503643,7.90276252151821,3.79971131201744,4.77495434684734,5.03055068549308,4.81779106347948,3.81120115589397,7.27851509237315,10.7105890423833,4.72261819117486,4.1837273794701,9.11771529104415,2.99020759675474,5.08658494039559,4.26859915375504,3.98413449009377,3.91542417465158,4.82791468280202,"Stable"
"GSM2870220",7.69935370652784,4.01616688695855,3.1679950971141,3.02333230774448,4.4157929020414,3.82378310912306,4.790903537922,5.08080209578196,3.85510916984359,4.31614300772387,5.66034351198652,3.61600384695239,5.9409848814491,7.89437618549984,6.33951940422167,7.48585583725455,5.43116199959612,8.39177774754511,2.57922757536107,8.32915990975926,9.63789947532149,4.69027478784001,9.3877753723887,7.62604852948156,6.10921068637273,2.9504368383837,2.95880469746396,8.30538844981036,9.21883136340248,2.92304534075591,3.28843133549418,4.20213863271741,5.73611863261869,7.79274461162353,4.02009280810962,4.87903780252811,5.130937874359,4.63438741186934,3.13801469023616,6.92462196813701,10.3241712557907,4.32512206335989,4.16891837811149,9.80506852275575,2.84278971687693,4.70927465474787,4.34861369841127,3.83318853736819,3.88249399241244,4.9986409473486,"Rejection"
"GSM2870221",8.59994427131004,4.23763466668283,3.27095519722165,2.69704545198001,4.30458099542565,3.79371867389845,5.93552144593023,5.8596887099513,3.034502250554,3.51947152179126,6.25307948124509,3.54394206565434,5.1508540946625,7.41546530911793,6.73574933847013,7.42842563317703,6.09404242856393,9.17025008765241,2.65085462754523,8.83055307340268,10.0248494039687,5.20428824950626,10.0323290605928,6.9833166475893,6.48935731918747,2.70765205625724,3.06631594141711,9.40507966142207,8.61924554980322,2.57832970838955,3.48460687562534,3.96772874606286,5.73662364117168,7.65954296075564,4.11600221161137,5.24192336236022,5.0154620183069,5.25076850034139,3.52783680943337,6.43217176595165,11.0500984652986,5.21736491153249,3.86819045995888,10.5364541607418,2.59060979122543,4.84266767153054,5.17260651563127,4.30169422670324,4.57329990174556,5.17209923640891,"Stable"
"GSM2870222",6.94626234161876,4.27832316907649,3.31919241107833,3.17609187157847,4.47923092904911,3.80229405232064,4.60771843312187,4.81007881643745,3.95902742309,4.72390513661613,4.40009368538235,3.62858490129042,6.45340594849853,7.31251825145682,6.53076962332259,7.27896167170748,4.73529844551163,8.74253379485615,2.44805204971475,8.32126670026478,9.27705289110079,4.49592881166607,10.0898655712539,6.7388941484246,5.64574984142974,2.96800544379249,3.18510322569377,8.11152922206281,8.12033707699614,3.11017591250242,2.98415210897238,4.0182453457565,5.50199396437087,5.71386001802434,3.97901185197444,5.1728788185309,4.9085894829761,4.98198300956183,4.54226961030571,6.93501344414056,10.5612105619716,4.71303100943902,4.44746615368162,9.8089560448053,3.07246720177683,4.98558006039483,4.06823967735158,3.68009455152997,3.95659297440969,5.1640133185346,"Rejection"
"GSM2870223",6.81433861650709,4.39629076494775,3.17675057511962,2.92256296062443,4.33298731822415,3.69600492779207,4.73991930024667,5.02156839759835,3.5741959753172,4.37271756701829,5.36864617619785,3.58241456515181,5.54018520441228,7.58884833599519,6.85767480852466,7.64598773639498,5.2362384646953,9.51853416697939,2.44296337444221,8.94084715403925,10.3202758610733,4.97986221770961,9.61393515703389,7.20271713796275,6.48375745596382,2.61756873724844,3.01270438629544,9.27887679003866,9.16937009389107,3.1863396335234,3.16044975323949,4.36488134921678,5.81629667701476,6.12500074822784,3.84741045940356,5.32979796581722,5.0215339833318,5.28572974249868,3.66151527825495,6.81621271924014,10.7296015700666,4.82442037542428,3.94017830063346,10.545311805918,3.13790972760432,4.78200559348692,4.97264831800476,4.29180067481679,3.8434738130283,5.73536642723739,"Stable"
"GSM2870224",8.15585892533475,3.9992270927062,3.57280761137976,3.43320876478644,4.17923706086145,4.05117760656313,5.74970602462933,5.24600869291871,4.04719745035234,4.45219621154869,4.9337833750877,3.82384413421072,5.98648502618774,7.45752466322756,6.58777032060394,7.11666655211471,5.27356814641372,8.59870880150338,2.67068468872996,8.78653078305135,9.72825757614658,4.58447922936691,10.0351001205121,6.48142161197356,5.87944231942034,2.85638386070448,2.98017382902372,8.73121297160459,8.19146903901119,3.14317163272771,3.53142455141041,4.02126439388561,5.5409954513653,7.07274916478539,4.48263115763452,5.20633543106866,5.0029448117187,5.42696072225279,3.62980599622403,6.69893889849805,10.4691052492116,4.89880436672006,4.07862921505385,9.68847242071364,2.90598600813327,5.20553971641216,4.37115168369057,4.33679887669093,4.04630812367495,4.56479021517809,"Stable"
"GSM2870225",8.39848548728191,4.54522646174087,3.22497747769435,2.94577816116069,4.38269838312151,3.58620358723433,6.98770558440959,4.73886998315402,2.69161471954552,3.73419836434484,6.01597662791279,3.56236740839197,5.69977379176198,7.58310641182335,6.62632246315965,6.54645160676271,5.29074856055532,9.83916057173069,2.68477917034015,8.68277312328535,10.1259278829538,5.32826979110343,10.3136518828377,7.15183871353239,6.04262183892425,2.67667707209021,2.9999315109606,9.93772577110446,7.41194193249371,2.86994738176798,3.08728673221834,4.23583141606786,5.55560847205649,6.92659164794944,3.79853846799828,5.03437139428689,5.6588663450226,4.92701051706008,3.67312563120636,6.61033529807694,10.9407147021339,4.81006696132563,4.12461364926001,10.1355669818956,3.16319207432632,4.63922813834977,5.23308994528097,5.4895373451362,3.90048614728976,4.89156766633281,"Stable"
"GSM2870226",7.84464458920685,4.20825527513401,4.03961377396223,3.907138093427,4.18845950238581,3.91635222934242,5.29376251469477,4.19634662016696,5.33402517084092,4.50922720399764,5.19746185866508,3.73051927137325,7.30017788242448,7.67001795240693,6.87296061259872,7.14100791362159,4.74920987622591,8.44146025161806,2.66937020057584,8.23862177158564,9.13672034375935,4.52121263794737,10.2762494710452,6.43745196747569,5.57424643325735,2.84993026623305,2.84514912117362,8.06320196471059,7.8872738353788,4.46698506448309,3.37070109588845,4.04005191668237,5.74640837839704,8.54841507500718,3.88632575899649,4.80338022518794,4.89504369214871,4.60927928726031,3.40620852975109,6.8465971663419,10.2779979742743,5.06529432216265,4.16496300225025,9.23433107674221,2.6931221307776,4.84931592202098,4.02393507124235,5.45101706025913,3.66086777976496,4.60535994045512,"Rejection"
"GSM2870227",7.48709328327735,4.53526059558545,3.62624579074738,3.11992539304598,4.2563606413457,3.8860146281415,4.52836787593359,4.62379737048822,3.64774180935276,5.26103203570888,4.98714767720587,3.89736317104038,6.14139978183806,8.21737262863412,6.30440960469259,7.86478987339347,4.85516260258102,8.30700644836876,2.72450511083587,8.16491990850699,9.56569334127118,4.50014059572133,9.41563569958938,7.30526000392208,6.05553698738999,3.12597352115175,3.14769411652345,8.41028498656362,9.06072345984068,3.15668399010054,3.73853748433361,3.71473352156515,5.47525003897113,6.70666744810504,3.86814466617074,5.13836733978402,4.82497485323633,5.25776074877285,3.96925605225083,6.89477977073183,10.4734262782305,4.89461134588876,4.14764414419401,9.84824465603608,2.86661586415526,5.04350980898531,4.58569785652742,4.08865695590592,3.83888099487444,5.28841433743145,"Stable"
"GSM2870228",6.62669802266078,3.95073554445489,3.3429591777262,3.58121674415952,4.53115868751408,4.14274511820271,5.4921651602482,4.19751908640117,4.16246890556713,4.74977648415427,5.39588295848128,3.64014730572969,6.09439199939834,7.8295955787846,6.66705642991633,7.45489488365445,5.18288833069658,8.60785710924764,2.96526781671356,8.72166161884352,10.0409454644772,4.4742745111455,10.2234117141604,6.82529022172772,5.97203387230978,2.9649554839287,3.36311844007629,8.6592722839149,8.49644428956037,3.41955761376443,2.88944698038005,4.19062379059765,5.61347181616443,5.89736238545445,3.87047988238745,5.37489923027403,4.93928871936756,5.79178372745304,3.46625145899545,6.55606103299201,10.2104607979361,4.92658932508921,4.00578650282216,9.81916205437427,2.74906699086403,4.934756255114,4.93466551441006,4.1768026834778,4.1839107745026,5.6960853462958,"Stable"
"GSM2870229",7.16323399953025,3.89036623659765,3.7952159374707,3.65030886154022,4.21755941980074,3.43779958460827,4.19747125639321,4.68534434821907,3.2737939817174,3.69106180971795,4.5551031372058,3.7033226977699,5.88350511426743,7.84209293625677,6.86854760165828,7.22019683556316,5.0400845082861,8.61164106389726,2.77096517976074,8.37177040654247,9.79660902243899,5.09312844616511,10.0003482877729,7.10270909796361,5.90105082221227,2.71283618899283,2.84700176345191,7.95644544772273,8.23451540404128,2.87001135742071,3.17267112495098,4.27773321577975,5.83626571428888,6.03243378008105,3.45288659116798,5.00081396607975,4.77324770518079,4.34362715498503,3.76332651418222,6.74962320242267,10.0533538484791,4.86673545627169,3.97538566500408,9.75899892601161,2.88865440863673,4.90340520095643,4.77456593823072,4.29758022344541,3.97386151593375,4.94123767195765,"Rejection"
"GSM2870230",6.91984354028525,4.07524750522672,3.47688597900492,2.87405028011451,4.10690652974153,3.47554860300064,4.30119072765817,4.94755214862626,3.40994951491402,3.86769803218836,5.25955540156715,3.81560071264217,5.62935039126572,7.9398847655157,6.61646970047832,7.44667965985832,5.27488222908178,8.93431897940392,2.63484201768388,8.79496487449725,9.91070283625398,4.7835523533897,10.2326887408469,5.88169981299018,6.05250200997276,2.91483189896713,2.89314567032332,8.68928064248356,7.77559264088014,3.35995784789709,3.31374256978916,3.93157182257082,5.42063793819197,5.99724668411119,4.18733626034776,5.01256771451799,4.82519881915938,4.65644515304071,3.45991491625194,6.75087656034499,10.535649096103,4.96052008231275,3.83368937502728,10.0307810394613,2.91202886744152,4.9755908848675,4.83248730172867,4.53646239323233,4.02858484768021,5.17568449217565,"Stable"
"GSM2870231",7.142898678151,3.72398754295072,3.36504936837047,3.45325624234876,4.01196688455749,3.57714358235364,4.99098301024466,4.41041037706463,4.02507433018642,4.13101689525946,5.62190116763201,3.76674476478944,5.78750802417863,8.01081724586295,6.49814769573309,7.59610373041428,4.89258151213493,8.50182589235788,2.83488210858242,8.51808832031342,9.42150610617184,4.75200184885366,9.05445815932135,6.72776861793954,5.81688714629605,3.24791615010319,2.93065879968512,8.90112504215353,8.48455579810315,3.15446847121447,3.55741323583553,3.74771294892542,5.53890411106193,10.1909643409345,3.800716606891,4.85275654842707,4.74817113169877,4.64288712113931,3.81490743561187,7.08345308788537,10.1913248122809,5.09888976974583,4.05217923389142,9.63469667266622,2.75480465525773,4.88233248183493,4.13743214928005,4.17277542588638,4.35282189363655,5.13136837991137,"Stable"
"GSM2870232",7.49395023425437,4.14146160363619,3.21786845270519,3.00820224046524,4.26208538497091,3.98627792336003,4.99075285755085,5.37543929254879,2.83656073660245,3.60907452288645,4.53463244058124,3.5724053815709,5.55318458919844,7.44595425321295,6.44371068829336,7.33276067416598,5.63073094861798,8.90677274600785,2.69089085349334,8.63589974332569,9.7874026301684,4.95233817731205,10.1313643324923,6.77567867191513,6.08868256956356,3.05685461853008,3.09692481384116,9.02092396566085,8.14302024049198,2.95351398475178,3.25043527584414,4.04148795229819,5.82366030379721,7.46560702321774,4.09394855532264,5.24097936109238,5.34116653565999,5.62725709917633,3.60983990871148,6.64846038128918,10.5405874149818,4.84249100657197,3.75261692914883,9.78320001495896,2.84354312861466,5.12752862111469,4.85063129085344,4.4848878892219,3.88530938433083,5.27445534981505,"Stable"
"GSM2870233",7.21983643516181,4.01642462487636,3.38333429191267,2.99931963848752,4.22204190441144,3.91615873677587,4.31016387897285,4.85277882612526,3.70560104043607,4.94462344621893,5.40273925411682,4.00575742504917,6.49740315147383,9.1145302630337,6.52978237255292,7.93946201775787,5.5649550830954,8.31485294056595,2.90392719740569,8.52276814589621,9.91029741021351,4.88674255271436,9.33267947234048,7.72129530731375,6.18427689412188,2.78092927371479,2.766463606273,9.06591588778763,9.26103957549693,2.80613056287247,3.58304505403903,3.81837280929547,5.95374983133111,7.63227591142694,4.14096904483365,5.42742921865759,4.78654464498257,5.38208710564051,4.06997798732912,7.32083889188506,10.5212101790536,4.77778988672251,4.02707349601661,10.1783395323082,2.60395638454028,4.74099857201206,4.29647962306941,4.01874501286679,4.10227853045367,5.14558745488095,"Rejection"
"GSM2870234",8.23430974468775,3.87674021557431,3.40898876576106,2.81056290918234,4.10271390556755,3.50285381871517,5.89160338010652,5.64008369067705,3.45914325151648,3.50621692938034,4.99385113373036,3.59393040436282,6.1316804419622,7.08982030307088,6.58837254357344,7.67532912393763,5.85179696684315,8.89471683657742,2.8052733543526,8.74304020716074,9.83564100952638,4.93870938570609,10.1497979049991,5.75832287028756,6.05660912615152,2.87713603890546,2.92948507600571,9.25094294979606,8.31630400991388,3.45324042432915,3.02647606395004,4.03402026283331,5.76734349705647,8.33788364453407,3.96600383901888,5.17952762807411,4.84684056335329,4.91101808100337,3.50757847047353,6.22900559327135,10.4349073909761,5.40706193197857,3.92262153552034,9.76326047148457,2.81650285918481,4.71075565805638,4.61881453581817,4.08701579024005,4.15766122718262,4.98874181170451,"Stable"
"GSM2870235",7.07725792944454,4.83731716202761,4.38479281448412,3.43676414616627,3.86760603491282,4.29271323919253,4.5320174400784,4.71989413363492,3.91989576736372,4.04893379668522,3.9956825163176,3.70316773581197,6.45265095566356,7.13847758009823,7.05186703491921,6.68091321089309,4.65963196854742,8.57894318864728,2.75569350009605,8.16392981951116,9.44815026573876,5.19453789026898,10.6349743526138,6.55891365063703,5.64216151705265,3.07449397000091,2.78570392527696,8.5565836267751,7.56636448819609,3.93176942539766,3.37248460535391,4.00094906663168,5.55366651320336,6.50607569316194,4.15187867241155,5.38276285248576,4.80758016654616,5.53522951435669,3.55530844547859,6.59931284060828,10.4058947675634,4.66433222784608,3.91986553169444,9.40341371528803,2.98005070999824,4.75164977015475,4.29327289942441,5.1248610226016,3.89579101387999,4.89895368504352,"Stable"
"GSM2870236",7.3022337088387,4.20601881543115,3.3487427912767,2.94993164408106,4.30215859034736,3.83689028006985,4.30445396406693,4.30529530229955,3.70998652032806,4.35036572667958,4.86277461776042,3.48855087904936,5.93677329737721,7.37111687971032,6.52717286836146,7.41048161494087,4.22510863297754,8.6882061997457,2.67441751674813,8.36883240419307,9.45010251070142,4.89895792112331,9.4213103483807,6.26698690021137,6.13197223386539,2.87269082800673,2.98994335259065,8.27667698672068,7.09808808226387,3.3603155618839,3.53878365280984,4.03010861597075,5.24235557090177,8.9859674057267,4.17668641778098,4.86217823098379,4.72441415378716,4.89009464382918,3.30139507441075,6.36962572822254,10.4302159880413,4.71096099850911,3.9021811738116,9.59507347324475,2.86772677364425,4.87618597286499,4.79205064057899,4.53702108792709,4.07410376819524,5.02445722844093,"Stable"
"GSM2870237",7.53921132511406,4.10188042340069,3.18402025604073,3.49660752808297,3.92762784963063,3.42509257079452,4.69981519334907,4.74054841530672,3.85873429767715,4.55379437422608,5.38825378653198,3.61969709459747,5.24843775372198,7.94601140822502,6.380309443865,7.77885370882245,5.36348546971853,8.99565215225416,2.72785243268592,8.79177458773293,10.0548900713533,5.24947741443291,9.77981321342225,6.41496155447066,5.82393027323714,2.99608375123017,2.87254797045902,8.73367533466117,8.43339925910542,3.21719534967621,3.68910429593485,3.98207909862901,5.73952339873518,7.76069727404093,3.7878886254315,5.46168319148954,5.30417068318591,4.88774020185417,3.65779571438035,6.43307880180775,10.3374990510924,5.00411560386377,3.77003334221526,10.3084288484229,2.8183706520619,5.03944518208583,4.68449681621996,4.32391398029293,3.69058071562404,5.8311789590802,"Stable"
"GSM2870238",7.46728721068341,4.36785368134909,3.48434643884523,3.02653294508714,4.04849965174258,3.56861852750988,4.46661297633908,4.69923115542346,4.64633404083441,3.76605095957587,5.18945639905391,3.66772774064007,5.12598893834531,7.23900453394086,7.17973575460717,7.08094263776041,4.950076684673,8.86710981708339,2.94361365317235,8.82920545226947,9.84303165117074,4.95445009722782,10.1658218601848,5.92813955262837,6.03103449307855,3.01290952298744,3.05686861650728,8.53265450886628,7.90685413746792,3.0305263443643,2.97160974253103,4.34317801823742,5.64081740870261,8.79565336175911,4.20012235452085,5.16920776955382,5.33826327369453,4.55641246550602,3.65677283431484,6.47279119776816,10.2033002355619,5.44363934774102,3.89058299104429,9.98197541454054,2.9416083585605,5.18051747667003,4.32259441766614,4.51363738705664,3.86686990154477,4.98982914337147,"Stable"
